isolated prestige,isolated citations,relational prestige,relational citations,review score
"[True, True, True, True, True]","[47, 988, 3033, 2768, 8201]","[False, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, False, True, True, True, True, True, True, True]","[45306, 90, 124, 971, 51, 171, 844, 516, 5532, 350, 248, 335, 3413, 840, 25, 1625, 20, 230, 48, 455, 119, 14, 32, 142, 132, 26, 920, 51, 84, 48, 42, 246, 9, 32, 0, 328, 105, 46, 4354, 707, 5047, 1539, 41, 44, 2229, 13, 11, 1625, 30, 4132, 180, 128, 32, 32, 12451, 7567, 433, 2756, 8, 153, 84, 2, 30497, 8, 1247, 1904, 24, 209, 116, 920, 22, 0, 1358, 30, 24, 0, 50207, 20, 29, 203]",0.5555555555555556
"[False, False, False, False, False, False, True, False, False]","[1967, 0, 10, 65, 37, 20, 148, 568, 14638]","[False, True, True, False, True, False, False, False, False, True, False, True, True, False, True, True, True, True, True, False, True, False, True, False, True, False, False, True, False, False, False, False, False, True, True, False, False, False, True, True, False, False, False, False, True, True, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, True, True, True]","[5138, 1174, 139, 545, 51, 188, 58, 1307, 136, 11, 709, 1078, 52, 4, 15, 2, 4, 18, 1264, 0, 1619, 10, 3680, 89, 2, 34, 1117, 704, 37, 10, 0, 613, 64, 50, 0, 212, 517, 77767, 65, 2957, 47, 24, 463, 13, 580, 60, 8, 2294, 188, 12087, 0, 8, 65, 1967, 3241, 37, 4, 915, 4892, 5138, 147, 87, 50, 1, 509, 0, 5, 74, 222, 266, 3197, 123, 1058, 4874]",0.5
"[True, True, True, True, False]","[2720, 0, 135, 20, 109]","[True, False, False, False, True, True, True, True, False, False, True, True, False, True]","[508, 483, 3672, 12173, 161, 478, 8, 6953, 2964, 781, 92, 49, 0, 1000]",0.6666666666666666
[False],[1],[],[],0.5555555555555556
"[True, True, True, True, True]","[41, 1945, 0, 10073, 6981]","[True, False, True, True, True, True, False, True, True, True, False, True, True]","[15432, 1147, 455, 1945, 1430, 3550, 266, 46, 1313, 6981, 455, 128, 244]",0.7222222222222222
"[True, True, False]","[1407, 1600, 23379]",[],[],0.4444444444444444
"[True, True, False]","[2, 1019, 1942]",[],[],0.5
"[False, False, False]","[204, 627, 1848]","[False, False, False, True, False, False]","[28, 4, 6, 10, 0, 3]",0.4444444444444444
"[True, True, True, True, True]","[31, 530, 495, 24, 1239]",[True],[6],0.6111111111111112
"[True, True]","[24, 10404]",[True],[49],0.6666666666666666
"[True, True, True, False]","[13, 131, 4953, 8459]",[],[],0.5555555555555556
"[True, False]","[0, 6200]",[],[],0.4444444444444444
"[False, False, False, False, False, False, False, False, False]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],[],0.2222222222222222
"[True, True, False, False]","[20, 7, 0, 1431]",[],[],0.2222222222222222
[False],[634],[],[],0.2222222222222222
"[True, False]","[732, 980]","[True, False, False, False, True, True, True, True, True]","[9, 0, 0, 1019, 14, 13, 6, 8834, 2]",0.6111111111111112
"[True, False, True, True, True, True, True, True, True]","[10, 0, 163, 20, 1123, 2590, 3020, 7308, 56930]","[False, True, True, True, True, True, True, False, False, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True]","[191, 72, 1081, 10456, 149, 12950, 3413, 1198, 15997, 643, 177, 3133, 67323, 920, 4233, 2668, 56598, 170, 3452, 2440, 3686, 14558, 5036, 418]",0.6666666666666666
"[True, True]","[96, 591]",[],[],0.5555555555555556
"[True, False, True]","[24, 0, 4422]","[True, True, True, True, True, True, True, True, True, False, False, False, True, True, False, False, True, True, True, True, True, True, False, True, True, True, True, False, False, True, True, False, True, True, True, False, False, True, True, False, True, True, False, True, False, True, False, True, False, True, True, True, False, True, True, True, True, True, False, False, True]","[1117, 3235, 166, 145, 16817, 6441, 8546, 60, 24407, 867, 225, 4112, 58, 354, 99, 227, 22573, 44, 20, 789, 2667, 145, 0, 350, 1, 6, 53579, 6404, 6426, 1250, 22, 376, 963, 104, 57, 5958, 184, 1321, 11196, 0, 3732, 9754, 0, 22446, 741, 1889, 942, 16817, 963, 8, 14728, 70, 105, 671, 2, 31, 1267, 8804, 106, 114, 8]",0.6111111111111112
"[True, False]","[206, 12]",[],[],0.3333333333333333
"[True, True, True, True]","[44, 119, 31, 959]","[True, True, False, True, False, True, True, True, True, True, True]","[32, 1905, 16295, 2, 0, 20, 251, 381, 978, 1030, 0]",0.38888888888888884
"[True, True, True]","[297, 189, 3828]","[True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False]","[18, 1546, 435, 469, 0, 16, 1294, 119, 9017, 47, 189, 0, 5483, 4996, 27, 18572, 1679, 244, 654, 1773, 0]",0.6111111111111112
"[True, True, True]","[20, 0, 3569]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[959, 196, 1905, 0, 0, 107, 22, 22, 29, 32, 31, 22, 72, 70, 0, 50806, 978, 583]",0.38888888888888884
"[True, False, False]","[1, 7106, 159]",[],[],0.6666666666666666
"[False, False]","[297, 77767]","[False, False, True, True, False, True, False, False, False, False, False, True, False, True, True, False, False, False, False, False, True, False, False, True, False, True, True, False, True, False, False, False, False, True, False, False, False, False, False, True, True, False, True, False, False, False, False, True, True, False, False, True, True, False, True, False, True, True, False, False, True, True, True, True, False, False, False, False, False, False, True, False, False, False, True, False, True, True, True, False, True, True, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, True, True, True]","[160, 1708, 139, 1, 347, 514, 8134, 188, 59, 58, 7030, 3413, 709, 1078, 2, 6554, 13163, 5555, 454, 568, 3, 283, 634, 1848, 327, 54, 1264, 15, 31, 761, 450, 68, 23, 0, 0, 333, 5138, 10, 483, 8, 3680, 34, 54, 0, 114, 613, 23, 270, 0, 10, 30, 1166, 11, 74, 47, 265, 65, 2957, 32, 463, 2, 11, 61, 580, 1198, 25, 1129, 7, 0, 23, 105, 65, 11661, 3241, 37, 12, 4, 206, 6719, 0, 16, 116, 4892, 90250, 2294, 15648, 5138, 14638, 19, 87, 0, 15, 509, 110, 1179, 0, 74, 4, 222, 29, 124, 266, 3197, 116, 679]",0.6111111111111112
"[False, True]","[32, 33]","[False, True, True, False, True, True]","[2014, 244, 133, 178, 48334, 213]",0.38888888888888884
"[False, True, True, True, True]","[0, 0, 0, 0, 0]",[],[],0.6111111111111112
"[True, True, False]","[481, 1916, 1451]","[True, True, True, True, True, True]","[16, 628, 11, 7, 1741, 12]",0.6111111111111112
"[False, False]","[0, 1848]","[False, False, False, False, False, True, False]","[627, 28, 6, 204, 4, 10, 3]",0.4444444444444444
"[True, True, True, True]","[132, 442, 325, 184]","[True, False, True, True]","[7, 821, 3033, 246]",0.5555555555555556
"[False, True]","[5133, 92]",[],[],0.7222222222222222
"[True, True]","[6, 18208]","[False, True, False, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, False, False, True, False, True, False]","[382, 4, 1181, 7447, 6, 28127, 37, 14, 224, 223, 3978, 331, 6446, 0, 4898, 488, 684, 70, 1638, 2521, 18, 246, 16801, 115, 17879, 409, 409]",0.6111111111111112
"[False, False, False, True, False]","[1, 864, 2117, 90, 2002]","[False, True, True]","[19, 14, 6005]",0.4444444444444444
"[True, True]","[14, 1509]","[True, False, True, True]","[19, 22403, 11747, 9]",0.4444444444444444
"[True, True]","[154, 25782]","[True, True, False]","[106, 357, 4576]",0.5555555555555556
"[False, False, False, False, False, False]","[752, 5070, 4455, 7, 812, 35233]","[False, True, False, True]","[12714, 267, 22, 10]",0.6666666666666666
"[True, True, True]","[4, 803, 12226]","[True, True, True, True, True, False, False, True, False, True, True]","[2, 1697, 2927, 46, 3988, 37, 8, 14062, 14638, 116, 65]",0.4444444444444444
"[True, True, True]","[1486, 1531, 5667]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[71, 134, 1247, 97, 3257, 6708, 1531, 542, 2530, 9920, 71, 163, 4008, 971, 10194, 12289, 4116, 1072]",0.7777777777777777
"[True, False, True, True]","[279, 49, 33, 3305]",[],[],0.2222222222222222
"[False, True]","[0, 1098]",[],[],0.38888888888888884
"[False, True, True]","[148, 29, 392]",[],[],0.3888888888888889
"[True, False, True]","[938, 0, 31904]","[True, True, False]","[964, 6448, 6]",0.5
"[True, True, True, True, True]","[0, 654, 3828, 9017, 189]","[True, False, True, True, True, False]","[0, 435, 297, 469, 189, 1679]",0.4444444444444444
"[True, True, False]","[4021, 301, 6710]","[True, True, True, True, True, False, True, True, True, True, False, True, False, True, True, True, False, False, True, True]","[430, 0, 0, 36, 0, 0, 0, 36, 0, 101, 10, 0, 0, 0, 8, 164, 40, 0, 7, 16]",0.6111111111111112
"[False, False, False, True, False]","[2893, 1994, 1952, 3416, 5810]","[False, False, False, False]","[11, 0, 69, 2]",0.5555555555555556
"[True, True, True, True]","[116, 3988, 2927, 1502]","[True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, False, True, True, False, True, True, True, True, False, True]","[74, 46, 149, 77767, 9896, 592, 11, 47, 6, 12226, 3413, 25, 47, 1799, 1509, 188, 23, 1617, 19, 30, 455, 18, 1697, 195, 74, 36525, 1217, 84, 1146, 16, 209, 0, 2256, 25, 109247, 14062, 339, 3372]",0.7777777777777778
"[True, True, False, True, True, True, False, True, True, True, False, True, True, False, True]","[11, 8949, 0, 40249, 23, 73, 374, 42921, 3559, 43649, 6433, 31248, 68, 0, 47824]","[True, False, True, True, False, False, False]","[1546, 20, 1486, 226, 5138, 47, 10]",0.3333333333333333
"[True, True, True, True, False]","[209, 203, 592, 84, 0]","[True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, False, True, True, True, True, True, False, True, True, True, True, True]","[13, 7515, 1502, 517, 46, 4132, 11, 3249, 707, 1509, 188, 10456, 1617, 30, 455, 195, 74, 36525, 26, 15, 1146, 48, 97, 14, 2256, 22, 3033, 0, 148, 1502, 518, 24, 4093]",0.7222222222222222
"[False, True, True]","[0, 13, 679]",[],[],0.3333333333333333
"[False, False]","[225, 1937]",[],[],0.6111111111111112
"[True, False]","[1072, 2611]","[True, False, False, True, True]","[1148, 457, 23, 385, 1002]",0.6111111111111112
"[False, False]","[0, 187]",[True],[8],0.1111111111111111
"[True, True]","[230, 1452]","[True, True, True]","[34, 3218, 35]",0.4444444444444444
"[True, True, True]","[44, 31, 959]","[True, True, True, False, True, False, True, True, True, True, True, True]","[32, 1905, 119, 16295, 2, 0, 20, 251, 381, 978, 1030, 0]",0.6111111111111112
"[False, False, False]","[3, 1169, 1398]",[],[],0.4444444444444444
"[True, True, True, True]","[497, 1853, 1054, 18844]","[True, True, True, True, False, True, False, False, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, False, True, True, True, False, True, False, False, False]","[22, 1067, 487, 6953, 0, 1929, 87, 391, 90, 92, 2726, 2360, 804, 801, 0, 746, 71, 0, 12, 3180, 478, 1424, 488, 18844, 28647, 39, 2, 17, 20, 52, 0, 42, 647]",0.7222222222222222
"[True, True]","[14, 1509]","[True, False, True, True]","[19, 22403, 11747, 9]",0.5
"[False, True]","[187, 8]",[False],[0],0.3333333333333333
"[True, True, True]","[4, 85, 1838]",[],[],0.2777777777777778
"[True, False]","[40, 871]",[],[],0.6666666666666666
"[True, True]","[24, 49]","[True, True, False, True, True, True, True, True]","[10404, 21690, 12087, 12, 1313, 6981, 128, 244]",0.5
"[True, True, True, False, True]","[16, 621, 10456, 1528, 9896]","[True, True, True, False, False, True, False, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, False, True, True, True, True]","[621, 1594, 16, 1521, 7515, 10456, 339, 485, 22, 12, 9629, 491, 153, 81, 215, 14437, 1035, 55, 1141, 29166, 310, 37, 192, 1141, 9, 494, 36525, 7884, 15, 1217, 84, 48, 9920, 170, 141, 2408, 6832, 1502, 518, 109247, 8, 19162, 4093, 1974, 23, 310]",0.6666666666666666
"[True, False, True, False, False, False, False]","[2957, 34, 580, 188, 266, 14638, 77767]","[False, False, True, False, False, True, False, True, True, False, False, True, True, True, True, True, True, True, False, False, True, False, False, False, True, False, False, True, False, True, True, False, True, False, False, False, False, True, True, True, False, True, False, True, False, True, False, False, False, False, False, False, False, True, False, False, True, False, True, False, True, False, False, False, False, False, True, False, False, True, False, True, True, False, True, True, True, False, False, False, False, False, True, False, True, True, False, False, True, False, False, False, False, False, False, False, True, True, False, False, False, False, True, True, False, True, False, False, False, True, False, False, True, False, False, False, True, False, False, False, True, False, False, True, False, False, False, False, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True]","[160, 20, 1174, 1708, 347, 51, 7030, 1078, 2, 0, 13163, 15, 2, 41, 3, 4, 18, 1848, 15, 0, 31, 68, 10, 23, 0, 0, 333, 1619, 5138, 148, 8, 89, 54, 1117, 37, 64, 23, 270, 1166, 11, 74, 65, 24, 60, 13, 2, 8, 2294, 1129, 7, 12087, 0, 8, 105, 1967, 12, 1945, 4, 6719, 4892, 90250, 87, 0, 50, 110, 1967, 1179, 74, 0, 4, 29, 124, 116, 5138, 139, 1, 514, 545, 8134, 1307, 59, 58, 15432, 136, 11, 3413, 709, 6554, 52, 4, 454, 568, 283, 634, 37, 327, 1264, 54, 761, 450, 483, 10, 3680, 2, 65, 704, 0, 114, 613, 0, 297, 212, 0, 10, 30, 517, 47, 265, 32, 463, 61, 1198, 25, 188, 23, 65, 11661, 3241, 37, 4, 206, 0, 16, 116, 915, 2294, 15648, 5138, 19, 147, 15, 1, 509, 222, 3197, 123, 1058, 4874, 679]",0.7222222222222222
"[True, False]","[97, 0]","[False, True, True, True, True, True, True]","[7515, 46, 83, 707, 5277, 14, 203]",0.2777777777777778
"[True, True]","[203, 46]","[True, True, False, True, False, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True]","[455, 1697, 7515, 2927, 517, 592, 3988, 48, 84, 209, 707, 97, 14, 12226, 22, 0, 3033, 14062, 83, 116]",0.5
"[False, False]","[537, 8]","[True, False]","[4708, 2374]",0.4444444444444444
"[True, True, True, True, False, True, True]","[3218, 1863, 63, 603, 372, 0, 18295]","[True, True, True, False, True, True, True, True, True, True, True, True, False, True, True]","[475, 8007, 34, 338, 649, 475, 636, 230, 946, 75, 456, 6224, 2284, 868, 8007]",0.5
"[False, False, True, False, False]","[4, 28, 10, 3, 1848]","[True, True, True, False, True, True, True, True, False, True, False, False, False, True, True, True]","[103, 24219, 11048, 627, 0, 130, 2549, 2028, 6, 348, 204, 2284, 0, 579, 21, 443]",0.5
"[True, True, True]","[398, 2307, 1660]",[],[],0.2222222222222222
"[True, True, True]","[0, 128, 307]",[],[],0.2777777777777778
"[False, False]","[5, 1511]",[],[],0.6666666666666666
"[True, True, True, True]","[22, 1647, 246, 109247]","[True, True, True, True, True, False, True, False, True, False, True, True, True, True, True]","[621, 3033, 10456, 1247, 132, 6744, 8, 230, 10, 844, 32, 1035, 170, 29166, 19]",0.5
"[True, False, True]","[123, 761, 61]","[True, True, False, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, False, False, False]","[1, 6719, 77767, 3253, 68, 6, 514, 74, 14638, 265, 10, 5138, 15, 4874, 0, 634, 6993, 2393, 64, 1, 23, 23, 212]",0.5555555555555556
"[True, True, True, True]","[11274, 25, 1, 39932]","[False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, False, False, False, True, True]","[382, 1672, 205, 1036, 30, 1457, 14, 655, 17, 17328, 661, 3413, 15179, 2756, 3547, 5707, 31, 12, 15, 920, 0, 29, 17328, 13502, 514, 8, 67856, 0, 1, 12631, 5879, 1368]",0.38888888888888884
"[True, True, False]","[85, 98, 6891]",[],[],0.3333333333333333
"[True, True, True, True]","[6, 1303, 3106, 2]","[False, True, True]","[0, 993, 83]",0.5555555555555556
